src_ip,dst_ip,src_port,dst_port,protocol,duration,bytes_sent,bytes_received,packets,label
192.168.249.83,162.174.234.104,10006,443,tcp,0.44133320039647206,319,552,8,c2_beacon
10.12.158.42,153.112.56.1,40319,80,tcp,2.4430492536341277,3059,6489,14,benign
10.22.43.130,159.94.181.96,29338,3389,tcp,0.27805679603105327,617,174,10,brute_force
192.168.121.115,33.253.100.84,10530,11573,tcp,0.25991446267416496,145,221,4,port_scan
172.21.244.168,107.79.84.78,25849,123,udp,1.952777879547525,1211,13480,18,benign
172.18.208.63,64.201.191.220,64345,443,udp,3.9317247320799678,1588,19655,27,benign
172.18.27.172,139.160.149.117,60251,443,udp,3.3551392847361217,4460,18453,31,benign
172.24.155.177,219.98.178.252,1962,80,udp,1.9282116658039947,1145,15375,21,benign
172.28.45.113,101.232.229.97,11718,123,udp,2.9917195015290674,6695,4589,18,benign
172.22.14.149,107.197.173.169,15091,445,tcp,1.2727135208710312,996,730,6,brute_force
172.29.175.82,51.214.250.216,28112,22,tcp,1.4095617418109083,365,356,8,brute_force
10.141.200.19,94.60.137.108,55315,443,tcp,0.7704412175538395,253,303,8,c2_beacon
172.26.223.137,106.198.126.25,13715,22,tcp,1.0804320982305469,378,542,3,brute_force
10.137.13.20,149.214.105.152,52104,53,udp,4.679520487903742,5863,12368,26,benign
172.21.109.31,60.15.109.192,47502,26762,tcp,0.21643888648727042,222,307,1,port_scan
10.79.73.120,100.248.240.81,57422,3389,tcp,1.5031541014367478,641,452,9,brute_force
172.16.67.160,151.161.207.162,56084,53,tcp,2.6029291205386698,3574,4370,12,benign
10.22.36.78,123.102.248.93,6825,20544,tcp,0.2829475738115481,144,40,5,port_scan
192.168.235.243,33.243.160.197,64803,443,tcp,1.3966500385960485,3315,10773,19,benign
10.68.163.64,32.147.167.174,20018,19465,tcp,0.2775503851534438,195,328,4,port_scan
172.21.74.60,216.90.151.153,17348,8080,tcp,0.5897101181088676,362,119,5,c2_beacon
192.168.217.165,71.6.81.230,46607,53,tcp,1.7753930297547458,7194,12747,29,benign
172.26.151.67,176.64.202.47,47849,8443,tcp,0.2202171427191683,127,409,5,c2_beacon
192.168.54.172,46.45.153.246,34736,53,udp,3.0699014553543806,4791,14058,26,benign
192.168.217.6,86.180.86.49,48593,17143,tcp,0.22230017452594203,295,143,2,port_scan
10.204.56.6,23.170.65.232,30495,123,udp,2.4844413049851153,2148,9808,16,benign
10.220.74.145,2.7.76.69,46647,3389,tcp,1.7705085850639253,582,208,6,brute_force
10.244.213.201,179.92.40.21,22133,22,tcp,1.574871496246258,291,136,9,brute_force
172.24.82.152,186.101.78.243,47460,443,tcp,0.21536031279861817,360,150,2,c2_beacon
192.168.70.136,128.102.86.33,56518,22,tcp,0.518466441089803,444,334,4,brute_force
192.168.252.77,43.84.144.157,23247,445,tcp,1.4298038695458577,822,269,5,brute_force
10.77.95.183,190.93.45.154,48176,80,udp,1.3665483220477324,302,3437,4,benign
192.168.233.254,194.121.213.117,6579,80,udp,2.757823858611175,5552,17320,32,benign
10.222.81.250,125.4.126.121,6721,22,tcp,1.2550844726353079,214,423,10,brute_force
10.220.74.145,2.7.76.69,16228,3389,tcp,1.4982988029459308,655,619,8,brute_force
172.28.11.6,134.229.249.157,34173,22,tcp,0.8653190117368963,344,503,8,brute_force
172.29.181.89,78.191.64.128,48733,443,tcp,0.5143011451152397,267,656,7,c2_beacon
10.138.113.163,211.230.159.54,20656,22,tcp,0.9383878322899951,498,223,10,brute_force
172.22.124.118,141.15.39.168,19329,59060,tcp,0.0537145936134347,87,240,3,port_scan
10.113.97.174,28.116.41.236,40092,22,tcp,1.5724975048215089,493,419,4,brute_force
10.155.194.23,124.41.5.136,24585,3389,tcp,1.3146201613085327,669,556,5,brute_force
172.19.100.66,15.193.10.83,54182,80,tcp,3.8034402503415183,8420,3382,20,benign
10.207.174.186,123.9.176.52,32192,80,tcp,2.013178452905765,815,11890,15,benign
172.24.82.152,186.101.78.243,28993,443,tcp,0.7225952780395419,202,737,2,c2_beacon
172.21.47.252,74.117.199.251,60994,80,udp,2.1994050591112257,6311,19102,35,benign
192.168.226.64,136.37.84.44,15716,35249,tcp,0.10724993417969148,71,162,5,port_scan
10.138.166.188,211.70.75.191,57106,5990,tcp,0.27755507244681293,152,136,4,port_scan
192.168.101.166,176.95.30.13,47880,123,udp,4.329293831870903,2072,12948,20,benign
172.26.212.39,210.218.216.208,29401,3389,tcp,1.1822172403696956,952,521,4,brute_force
172.20.222.35,51.192.45.221,7366,22,tcp,1.0655915386303958,535,125,10,brute_force
192.168.209.40,54.73.255.105,1851,2048,tcp,0.23056801275034977,120,98,1,port_scan
10.130.164.155,137.79.51.160,26506,123,udp,2.867893436221655,6069,4089,17,benign
172.21.180.162,138.23.23.216,7176,123,tcp,2.3770636964775758,7784,3992,19,benign
172.17.10.252,182.85.40.217,55198,123,udp,3.8930278910387153,5090,17577,31,benign
172.31.67.239,131.125.112.55,64537,4967,tcp,0.27213628880110047,66,283,2,port_scan
10.118.216.211,2.177.173.148,61385,8080,tcp,0.4027753866271909,175,402,2,c2_beacon
172.21.109.31,60.15.109.192,63693,26758,tcp,0.11980028917642037,51,36,3,port_scan
10.62.192.66,66.101.193.99,61614,8443,tcp,0.057389241125303525,178,571,5,c2_beacon
10.64.115.47,86.191.208.143,20830,123,udp,2.7575663369213492,1294,4586,7,benign
192.168.245.50,13.110.59.232,49501,42358,tcp,0.44384209732596697,268,169,2,port_scan
192.168.43.60,124.145.88.16,63484,34281,tcp,0.2822494290543613,174,69,3,port_scan
192.168.44.113,171.191.50.225,13051,8080,tcp,0.23950275384479897,89,578,6,c2_beacon
10.138.166.188,211.70.75.191,39058,5989,tcp,0.2758079057025722,40,207,4,port_scan
192.168.244.19,115.71.226.32,21578,22,tcp,0.8283897353337395,405,397,7,brute_force
10.68.163.64,32.147.167.174,64658,19457,tcp,0.16044807682102152,158,73,5,port_scan
172.29.97.99,104.187.90.141,19578,445,tcp,1.502991018582974,987,174,5,brute_force
192.168.160.248,25.113.175.213,60599,22,tcp,0.8180266812482567,837,344,6,brute_force
172.29.175.82,51.214.250.216,30143,22,tcp,1.1730747104259152,261,456,4,brute_force
10.88.197.112,8.10.51.95,57296,8443,tcp,0.3803532950744771,252,708,3,c2_beacon
172.29.201.124,35.28.85.164,29161,123,tcp,2.896265175916711,2443,6231,11,benign
10.64.193.67,110.125.84.65,50721,24029,tcp,0.14852810558666577,282,97,3,port_scan
172.22.4.186,132.182.174.71,19645,445,tcp,1.3006711010148089,437,87,7,brute_force
172.17.96.225,71.200.74.214,23389,8443,tcp,0.45027498351949935,218,743,7,c2_beacon
192.168.244.76,62.20.235.2,33429,8080,tcp,0.31469748663777874,152,692,4,c2_beacon
10.177.188.150,46.68.165.162,5449,445,tcp,0.9970412587899438,566,306,5,brute_force
192.168.101.18,155.125.160.229,22093,22,tcp,1.9709660570152536,785,717,4,brute_force
192.168.121.115,33.253.100.84,64081,11572,tcp,0.12551461570528138,126,157,1,port_scan
10.97.5.130,17.190.234.15,38697,123,udp,3.1287269091954673,5833,519,11,benign
10.40.213.194,142.110.63.121,39739,123,tcp,2.401308685963402,3829,9390,18,benign
10.200.154.255,220.61.220.27,52206,53,udp,3.4032544079295257,4139,10056,20,benign
172.29.97.99,104.187.90.141,13503,445,tcp,1.1923850757544963,375,76,6,brute_force
10.149.127.76,101.126.148.194,36823,443,tcp,3.3769753042790596,8236,16121,36,benign
192.168.159.230,32.41.46.207,62644,443,tcp,0.5617331087458264,81,148,5,c2_beacon
172.31.67.193,102.68.165.87,13529,443,tcp,0.42580124892292026,269,191,4,c2_beacon
10.202.10.161,162.49.211.79,47943,80,udp,1.5976955325929545,5098,9780,22,benign
172.26.228.88,120.21.129.23,61903,11663,tcp,0.12625522042651838,133,322,2,port_scan
192.168.148.230,59.51.46.72,36574,8443,tcp,0.6474280767474669,266,769,5,c2_beacon
172.26.144.179,36.11.41.59,19398,8080,tcp,0.9384264471695247,233,483,6,c2_beacon
172.18.237.239,195.101.167.122,2904,19189,tcp,0.34784499013507836,119,314,1,port_scan
172.29.175.82,51.214.250.216,44381,22,tcp,0.8881231808455633,277,302,7,brute_force
192.168.27.140,79.222.167.141,50082,3389,tcp,1.5598984015264976,714,240,3,brute_force
10.220.74.145,2.7.76.69,26361,3389,tcp,0.6689864921572919,828,247,7,brute_force
172.25.171.149,190.30.16.105,63312,10418,tcp,0.2333462295099367,198,309,5,port_scan
192.168.73.24,46.60.46.204,33269,22,tcp,0.8111388434476781,325,758,9,brute_force
10.121.127.207,103.183.51.233,6560,443,udp,1.6346206783943855,5877,3113,14,benign
172.23.115.252,175.171.214.208,27911,53,udp,3.415861233860174,4834,12112,24,benign
172.25.59.8,73.46.28.98,62979,3389,tcp,1.5365083944297204,737,362,9,brute_force
172.28.153.101,96.129.49.46,25286,443,tcp,0.6011100852019842,171,345,8,c2_beacon
10.140.191.113,90.226.227.109,40402,8443,tcp,0.5668113507166216,323,467,6,c2_beacon
172.29.49.137,162.208.29.143,54043,445,tcp,0.9445103644361913,871,379,3,brute_force
192.168.137.183,211.6.211.72,13875,445,tcp,0.7527822323479164,876,546,6,brute_force
172.22.54.132,50.59.4.209,35055,47858,tcp,0.10046222967764978,181,12,5,port_scan
192.168.27.140,79.222.167.141,44872,3389,tcp,1.4244956058358884,525,637,6,brute_force
192.168.73.24,46.60.46.204,17434,22,tcp,0.8877247699292199,760,457,9,brute_force
172.17.63.131,171.150.125.10,54361,24289,tcp,0.23595582322960262,45,132,5,port_scan
192.168.67.32,47.148.251.91,56277,3389,tcp,1.2014486972815237,638,427,2,brute_force
192.168.164.126,121.11.149.166,13827,443,tcp,0.2716143308533765,146,280,5,c2_beacon
192.168.59.115,178.150.18.139,10291,15377,tcp,0.3336426483614109,211,280,4,port_scan
172.29.5.16,97.31.174.151,53824,53,udp,3.242443763642545,7838,5392,21,benign
192.168.108.253,213.9.208.180,10728,443,tcp,3.0434851031440804,7302,6767,22,benign
10.230.27.151,134.81.144.189,47975,53,tcp,3.078035809225413,9431,7691,27,benign
192.168.27.140,79.222.167.141,48621,3389,tcp,1.2254257209097177,350,424,2,brute_force
172.31.164.71,61.51.164.226,14185,123,udp,1.2116607356251572,7707,12441,30,benign
192.168.89.169,213.99.173.38,61759,8080,tcp,0.5916257339245126,95,402,4,c2_beacon
192.168.159.230,32.41.46.207,10353,443,tcp,0.4311716415021688,198,659,4,c2_beacon
172.19.220.194,7.242.49.63,49963,5606,tcp,0.3215780969682821,240,250,3,port_scan
172.16.100.152,123.250.186.175,33994,8080,tcp,0.5241364630190499,368,683,6,c2_beacon
192.168.90.23,111.187.122.239,49136,443,tcp,0.2797086010048315,158,639,3,c2_beacon
172.30.156.252,32.128.160.235,56524,53,tcp,2.646508847184676,6657,16078,33,benign
192.168.77.104,4.99.145.78,55340,443,tcp,1.1524980305674972,2686,12480,20,benign
10.141.200.19,94.60.137.108,50454,443,tcp,0.8248088392667843,340,229,5,c2_beacon
192.168.141.209,156.154.161.103,2379,123,tcp,2.606896429964744,6478,9671,24,benign
192.168.169.215,99.196.98.19,20162,443,tcp,3.8148294174154174,7015,17945,36,benign
192.168.231.248,153.7.22.150,43652,3389,tcp,0.9736075154996708,228,257,4,brute_force
10.79.73.120,100.248.240.81,9612,3389,tcp,1.0416181685802404,648,541,8,brute_force
10.248.49.19,82.64.182.89,4735,53012,tcp,0.14706705180547996,291,292,1,port_scan
172.24.243.21,61.218.109.2,42979,3389,tcp,1.2460696995460805,589,747,3,brute_force
172.19.205.54,186.9.84.228,8660,38789,tcp,0.23536302685293475,69,6,2,port_scan
172.17.96.143,108.238.65.244,4941,53,tcp,1.8911322413622385,2912,10238,17,benign
172.26.107.122,62.20.53.86,42806,445,tcp,1.785966476363868,639,145,6,brute_force
10.88.162.96,59.90.244.164,57065,22,tcp,1.1024631802514038,532,230,10,brute_force
172.23.185.139,216.35.66.195,31873,22,tcp,1.2333096749186463,263,687,6,brute_force
10.118.216.211,2.177.173.148,57426,8080,tcp,0.7780959724242541,328,309,2,c2_beacon
172.23.187.85,107.50.153.30,21824,53,tcp,3.164480370281724,4853,4340,14,benign
10.250.68.233,45.65.214.12,3070,80,tcp,1.4616682704909185,2516,14641,23,benign
10.246.12.224,91.249.136.20,28181,123,tcp,3.638029783054831,2617,13440,21,benign
172.21.74.60,216.90.151.153,5173,8080,tcp,0.49364109012106355,275,178,5,c2_beacon
172.27.152.13,116.113.31.207,51305,22,tcp,0.6670604496051562,350,303,9,brute_force
192.168.91.221,92.81.17.106,9542,123,tcp,3.88277593525666,8440,500,16,benign
172.17.247.2,44.66.166.25,32421,33500,tcp,0.1954271569960522,80,162,4,port_scan
172.24.82.152,186.101.78.243,12462,443,tcp,0.6294713624876653,166,162,7,c2_beacon
172.26.223.137,106.198.126.25,15326,22,tcp,0.7428036430389773,219,156,6,brute_force
10.211.97.238,175.76.46.97,4716,25075,tcp,0.15621873392371427,94,290,5,port_scan
172.20.94.61,35.103.126.218,60023,22,tcp,0.5233782411982797,619,200,3,brute_force
172.20.254.1,38.214.192.92,39924,443,tcp,4.267827658788086,5150,1059,11,benign
192.168.204.200,198.142.93.87,51192,123,udp,3.8427188460965316,12785,16796,45,benign
172.21.109.141,123.239.56.139,40083,443,tcp,0.32729877378316075,153,364,7,c2_beacon
172.17.215.220,186.143.132.151,41836,443,udp,3.114059594235261,4468,16684,28,benign
10.113.97.174,28.116.41.236,62002,22,tcp,1.0546833502507784,239,429,4,brute_force
10.155.81.201,218.125.239.173,45150,22,tcp,0.4666637499274803,469,418,7,brute_force
172.31.67.239,131.125.112.55,6384,4965,tcp,0.21773779340964008,212,399,2,port_scan
192.168.175.14,139.171.53.116,41318,8443,tcp,0.2978624776524289,156,773,3,c2_beacon
172.20.94.61,35.103.126.218,52837,22,tcp,1.4455974830476306,694,598,5,brute_force
10.157.24.223,190.99.227.56,62179,80,tcp,2.3439602178729424,7834,10807,28,benign
10.3.193.66,93.138.239.222,58545,80,tcp,3.0847813999934184,8740,17025,38,benign
172.24.101.190,63.16.142.49,28523,80,tcp,3.4924806994589495,3110,4518,11,benign
172.20.63.209,136.51.118.160,27082,443,udp,2.881449508254092,7512,10678,28,benign
192.168.252.77,43.84.144.157,32185,445,tcp,1.0826647325148007,324,415,5,brute_force
10.209.127.223,202.9.128.9,34412,22,tcp,0.9701488556586523,791,746,10,brute_force
10.131.134.227,153.182.106.27,51797,30297,tcp,0.2540592260962364,96,169,2,port_scan
172.26.223.137,106.198.126.25,54798,22,tcp,1.4273610655331543,351,221,5,brute_force
172.24.82.152,186.101.78.243,47024,443,tcp,1.006521896134378,321,687,7,c2_beacon
172.22.54.132,50.59.4.209,57994,47853,tcp,0.21529632557494796,69,14,1,port_scan
172.31.171.63,11.222.81.224,55067,443,tcp,4.7604557975464665,3297,11299,20,benign
192.168.194.63,145.102.42.104,61399,53,tcp,3.484212944579841,8587,6051,24,benign
10.236.174.40,209.67.59.194,11640,123,udp,2.603929704988302,4853,2038,11,benign
10.223.28.194,152.236.51.189,59222,529,tcp,0.20226203511933125,201,221,1,port_scan
10.56.188.91,156.108.77.114,58047,57244,tcp,0.2972918410298977,268,219,3,port_scan
172.25.32.100,105.254.154.99,51990,53,tcp,2.592373492382638,3288,7098,14,benign
172.26.43.54,25.97.64.63,46024,443,tcp,0.42836609381155444,122,635,2,c2_beacon
172.30.164.199,156.30.90.156,23201,8443,tcp,0.8706655024038432,362,361,2,c2_beacon
10.22.43.130,159.94.181.96,59368,3389,tcp,1.8444258066656842,245,240,4,brute_force
10.234.1.30,121.59.128.9,40051,80,tcp,2.166331121489902,4232,500,8,benign
10.56.188.91,156.108.77.114,64452,57238,tcp,0.2987930403635173,145,89,4,port_scan
172.26.107.122,62.20.53.86,30289,445,tcp,0.4129890516012592,718,344,8,brute_force
172.30.133.247,31.50.52.55,53439,8443,tcp,0.5934897465939628,141,565,3,c2_beacon
10.244.213.201,179.92.40.21,43630,22,tcp,0.9602821564595018,435,88,8,brute_force
10.88.197.112,8.10.51.95,47963,8443,tcp,0.5230281538599818,208,786,6,c2_beacon
192.168.125.3,222.255.43.152,20944,3389,tcp,0.3318501305773509,348,59,10,brute_force
10.134.153.220,200.50.101.103,31468,445,tcp,0.8657932636779981,421,163,2,brute_force
172.28.255.103,62.67.206.135,40360,123,tcp,2.4663139028189356,6957,7946,22,benign
192.168.159.230,32.41.46.207,39571,443,tcp,0.43467731191111725,207,111,6,c2_beacon
172.27.28.183,44.81.17.95,5756,8443,tcp,0.5014910887472938,296,240,6,c2_beacon
10.141.219.68,42.83.210.97,56153,3389,tcp,0.7315949552148966,855,123,10,brute_force
192.168.245.125,139.66.95.237,52474,445,tcp,1.403387777590031,905,275,5,brute_force
10.183.125.216,153.19.223.237,49708,53,udp,1.653712465940456,200,7603,9,benign
10.113.97.174,28.116.41.236,48986,22,tcp,0.5187058307554209,317,526,6,brute_force
172.26.136.254,129.117.250.69,9085,3389,tcp,0.7821718973362264,843,765,6,brute_force
192.168.44.113,171.191.50.225,8683,8080,tcp,0.15114366101539378,251,394,4,c2_beacon
172.17.63.131,171.150.125.10,3661,24290,tcp,0.09275584499677128,226,352,2,port_scan
172.30.164.199,156.30.90.156,10043,8443,tcp,0.37212606297231166,278,272,7,c2_beacon
10.62.192.66,66.101.193.99,31666,8443,tcp,0.415166599955422,196,745,3,c2_beacon
172.19.37.43,115.203.199.254,50117,53,tcp,3.3866501197202936,1045,1951,4,benign
192.168.44.113,171.191.50.225,49665,8080,tcp,0.667522276580018,290,465,8,c2_beacon
172.17.247.2,44.66.166.25,14000,33501,tcp,0.15585997770852328,156,301,1,port_scan
172.29.124.227,62.146.139.220,27508,15824,tcp,0.018042640040510816,277,195,5,port_scan
192.168.217.6,86.180.86.49,27452,17133,tcp,0.23184838634008498,206,197,3,port_scan
10.190.200.26,151.149.194.112,49678,8443,tcp,0.5226730257760163,273,785,4,c2_beacon
172.20.94.61,35.103.126.218,65293,22,tcp,0.3006671005159326,371,69,4,brute_force
172.28.206.190,17.238.171.175,19894,445,tcp,0.8792126695115766,329,291,10,brute_force
172.19.231.130,52.184.53.248,27518,8443,tcp,0.7101913093522301,343,392,3,c2_beacon
192.168.144.15,58.241.49.114,29807,3389,tcp,0.9886810267517301,380,573,7,brute_force
172.26.30.63,75.81.250.141,1441,20352,tcp,0.05630804828386632,56,296,1,port_scan
10.211.97.238,175.76.46.97,30001,25080,tcp,0.2605880646351859,57,335,5,port_scan
172.28.92.128,105.42.52.137,45817,443,udp,3.4666972003869425,6350,14125,29,benign
192.168.160.248,25.113.175.213,15473,22,tcp,1.502609959591775,638,594,4,brute_force
192.168.217.53,155.226.228.166,43218,3389,tcp,1.2994190865334594,391,104,7,brute_force
172.20.222.35,51.192.45.221,54341,22,tcp,0.71022503336692,223,100,2,brute_force
192.168.249.83,162.174.234.104,56251,443,tcp,0.3906667077698672,224,322,2,c2_beacon
10.172.217.235,81.246.157.184,50102,22,tcp,0.9358458511329268,540,275,8,brute_force
10.217.38.120,166.68.91.212,44365,443,udp,2.859375511375198,7896,19092,38,benign
172.16.100.152,123.250.186.175,13674,8080,tcp,0.30515632769540113,88,596,2,c2_beacon
192.168.1.218,137.69.66.183,43231,8443,tcp,0.5981743062192451,314,588,5,c2_beacon
10.172.97.135,141.251.25.79,7927,80,udp,3.961119065906366,3587,11330,21,benign
10.223.195.218,26.229.48.106,23923,25246,tcp,0.17874761039472392,152,131,5,port_scan
10.177.188.150,46.68.165.162,14988,445,tcp,1.6658158568992274,285,244,7,brute_force
172.17.20.18,56.21.184.176,46198,80,tcp,2.2675967744007326,4004,8560,18,benign
172.26.223.137,106.198.126.25,15610,22,tcp,1.1675537500591826,992,758,3,brute_force
10.138.113.163,211.230.159.54,54912,22,tcp,0.9346270249238361,901,720,8,brute_force
10.87.87.165,196.138.237.95,29069,445,tcp,1.5103999210800985,712,537,5,brute_force
192.168.18.252,22.231.156.208,40849,22,tcp,1.2577244732235433,543,649,6,brute_force
10.22.43.130,159.94.181.96,32846,3389,tcp,1.8215838226489782,915,215,10,brute_force
172.26.44.231,67.235.214.44,46100,443,udp,3.2415179628659936,4513,5599,15,benign
192.168.64.34,30.217.14.182,2632,7088,tcp,0.08728189819657146,220,10,2,port_scan
10.93.161.113,203.27.222.209,16518,443,udp,3.450341137689026,5661,4120,16,benign
10.155.81.201,218.125.239.173,34386,22,tcp,0.22299417311719327,228,716,10,brute_force
10.137.57.86,59.8.14.81,48322,443,udp,1.1838516000954524,5788,3720,15,benign
10.65.110.249,181.100.16.226,18725,53,udp,2.2946494483247535,7813,13091,31,benign
172.22.14.149,107.197.173.169,32293,445,tcp,1.9053303652728037,938,140,5,brute_force
172.26.136.254,129.117.250.69,57842,3389,tcp,1.7212480975377313,869,271,6,brute_force
192.168.110.164,145.172.175.150,22549,601,tcp,0.216097705964277,100,185,2,port_scan
10.62.192.66,66.101.193.99,41705,8443,tcp,0.558864991896105,137,635,8,c2_beacon
10.74.98.243,189.208.8.119,47408,80,udp,1.677948765715127,6411,14050,29,benign
10.209.127.223,202.9.128.9,16081,22,tcp,1.0728179967191847,909,610,5,brute_force
10.190.200.26,151.149.194.112,21365,8443,tcp,0.4473331154804564,113,650,8,c2_beacon
172.17.27.172,160.208.41.254,4417,443,udp,3.2397042526829876,5646,13699,28,benign
172.17.75.201,174.220.243.229,4486,80,udp,2.58134826088332,2731,15215,24,benign
172.21.185.90,189.17.61.155,59770,443,udp,1.0029686464108785,8794,8304,27,benign
10.14.215.143,12.163.62.220,9492,53,udp,2.7077568524509115,4198,9276,19,benign
192.168.37.205,202.183.85.193,41312,53,udp,2.612343059523244,5526,20765,36,benign
10.177.188.150,46.68.165.162,49730,445,tcp,0.41993894189284064,410,166,2,brute_force
